from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
46430542,46430211,36.32,4.36,0.0029,6.95,1
46430670,46425006,128.27,15.39,0.0103,24.55,1
46430670,46430980,9.89,1.19,0.0008,1.89,1
46430670,46430444,29.98,3.6,0.0024,5.74,1
46430673,46423397,194.42,23.33,0.0156,37.2,1
46430673,46432832,68.5,8.22,0.0055,13.11,1
46430673,46424805,154.48,18.54,0.0124,29.56,1
46430694,46432382,43.0,5.16,0.0034,8.23,1
46430694,46424801,130.33,15.64,0.0104,24.94,1
46430695,46430894,52.39,6.29,0.0042,10.03,1
46430695,46430894,181.98,21.84,0.0146,34.82,1
46430738,46433910,90.34,10.84,0.0072,17.29,1
46430738,46433910,124.42,14.93,0.01,23.81,1
46430738,46423969,206.97,24.84,0.0166,39.61,1
46430802,46432875,52.78,6.33,0.0042,10.1,1
46430802,46431801,94.61,11.35,0.0076,18.1,1
46430892,46432173,30.71,3.69,0.0025,5.88,1
46430892,46429648,30.98,3.72,0.0025,5.93,1
46430892,46430925,52.54,6.3,0.0042,10.05,1
46430894,46436584,138.68,16.64,0.0111,26.54,1
46430894,46430694,81.62,9.79,0.0065,15.62,1
46430894,46430695,181.98,21.84,0.0146,34.82,1
46430897,46430695,32.14,3.86,0.0026,6.15,1
46430897,46436617,138.36,16.6,0.0111,26.48,1
46430925,46430892,52.54,6.3,0.0042,10.05,1
46430974,46434222,73.25,8.79,0.0059,14.02,1
46430974,46431042,81.49,9.78,0.0065,15.59,1
46430974,46428868,54.64,6.56,0.0044,10.46,1
46430974,46431009,16.48,1.98,0.0013,3.15,1
46430975,46431043,82.35,9.88,0.0066,15.76,1
46430975,46430897,83.72,10.05,0.0067,16.02,1
46430975,46436586,130.41,15.65,0.0104,24.95,1
46430975,1751290590,98.09,11.77,0.0078,18.77,1
46430980,46433459,66.52,7.98,0.0053,12.73,1
46430980,46430670,9.89,1.19,0.0008,1.89,1
46430980,46431043,35.84,4.3,0.0029,6.86,1
46430982,46424306,178.39,21.41,0.0143,34.14,1
46430982,46429093,172.96,20.76,0.0138,33.1,1
46430983,46430542,38.34,4.6,0.0031,7.34,1
46430983,46435244,107.3,12.88,0.0086,20.53,1
46430983,46431339,36.69,4.4,0.0029,7.02,1
46431009,46428779,56.95,6.83,0.0046,10.9,2
46431009,46430974,16.48,1.98,0.0013,3.15,1
46431009,46434221,73.66,8.84,0.0059,14.1,2
46431042,46428870,55.68,6.68,0.0045,10.65,1
46431042,46431202,82.66,9.92,0.0066,15.82,1
46431042,46430974,81.49,9.78,0.0065,15.59,1
46431043,46430975,82.35,9.88,0.0066,15.76,1
46431043,46434000,78.89,9.47,0.0063,15.1,1
46431043,46430980,35.84,4.3,0.0029,6.86,1
46431088,46436120,138.61,6.24,0.0111,26.52,2
46431089,46434252,123.22,14.79,0.0099,23.58,1
46431089,46434252,80.26,9.63,0.0064,15.36,1
46431089,46424273,167.92,20.15,0.0134,32.13,1
46431091,4625767495,4.47,1.07,0.0004,0.86,1
46431091,46433518,67.23,8.07,0.0054,12.86,1
46431091,46432573,129.75,15.57,0.0104,24.83,1
46431202,46434294,72.25,8.67,0.0058,13.82,1
46431202,46431042,82.66,9.92,0.0066,15.82,1
46431202,46431912,84.48,10.14,0.0068,16.17,1
46431202,46428870,136.24,16.35,0.0109,26.07,1
46431339,46431737,41.36,4.96,0.0033,7.92,1
46431339,8665209168,55.39,6.65,0.0044,10.6,1
46431339,46430983,36.69,4.4,0.0029,7.02,1
46431413,5713213376,37.75,2.72,0.003,7.22,2
46431509,46432260,56.42,6.77,0.0045,10.8,1
46431628,46432777,38.56,4.63,0.0031,7.38,1
46431628,46429656,69.93,8.39,0.0056,13.38,1
46431737,46432874,24.39,2.93,0.002,4.67,1
46431737,46431913,33.29,4.0,0.0027,6.37,1
46431737,46431339,41.36,4.96,0.0033,7.92,1
46431771,11923387804,8.74,1.05,0.0007,1.67,1
46431771,46424835,175.55,21.07,0.014,33.59,1
46431799,46434224,55.3,6.64,0.0044,10.58,1
46431799,46432875,107.26,12.87,0.0086,20.53,1
46431799,46429728,52.83,6.34,0.0042,10.11,1
46431799,46430142,179.73,21.57,0.0144,34.39,1
46431801,46430144,61.37,7.36,0.0049,11.74,1
46431836,46432210,24.35,2.92,0.0019,4.66,1
46431838,46428820,69.95,3.15,0.0056,13.39,1
46431838,46417893,307.28,13.83,0.0246,58.8,2
46431912,46431202,84.48,10.14,0.0068,16.17,1
46431913,46431737,33.29,4.0,0.0027,6.37,1
46431913,8665209167,52.43,6.29,0.0042,10.03,1
46431913,46433171,105.33,12.64,0.0084,20.16,1
46432026,46433914,47.84,5.74,0.0038,9.16,1
46432026,46435047,225.75,27.09,0.0181,43.2,1
46432171,46411799,682.97,81.96,0.0546,130.69,1
46432171,608018899,306.32,22.06,0.0245,58.62,1
46432171,46432453,775.97,93.12,0.0621,148.49,1
46432173,46430892,30.71,3.69,0.0025,5.88,1
46432173,46432175,54.06,6.49,0.0043,10.35,1
46432173,46433780,39.07,4.69,0.0031,7.48,1
46432175,46432173,54.06,6.49,0.0043,10.35,1
46432210,46433313,30.01,3.6,0.0024,5.74,1
46432210,46431836,24.35,2.92,0.0019,4.66,1
46432210,46426810,133.33,16.0,0.0107,25.51,1
46432260,46432836,55.15,6.62,0.0044,10.55,1
46432260,46431509,56.42,6.77,0.0045,10.8,1
46432382,46434725,52.72,6.33,0.0042,10.09,1
46432382,46430694,43.0,5.16,0.0034,8.23,1
46432382,46433214,83.69,10.04,0.0067,16.01,1
46432453,4549535635,552.72,66.33,0.0442,105.77,1
46432453,46432171,775.97,93.12,0.0621,148.49,1
46432455,46433037,41.5,4.98,0.0033,7.94,1
46432455,46434859,63.35,7.6,0.0051,12.12,1
46432459,46433377,22.79,5.47,0.0018,4.36,1
46432529,46435166,86.13,10.34,0.0069,16.48,1
46432573,46434784,60.17,7.22,0.0048,11.51,1
46432573,46431091,129.75,15.57,0.0104,24.83,1
46432679,6645252883,2.62,0.31,0.0002,0.5,1
46432679,46430982,198.97,23.88,0.0159,38.08,1
46432777,297096564,97.4,11.69,0.0078,18.64,2
46432777,46434595,37.41,4.49,0.003,7.16,1
46432830,46423819,211.89,25.43,0.017,40.55,1
46432830,6645252884,16.5,1.98,0.0013,3.16,1
46432830,6645252875,16.06,1.16,0.0013,3.07,1
46432832,46427258,173.53,20.82,0.0139,33.21,1
46432832,3073099138,70.76,8.49,0.0057,13.54,1
46432832,46430673,68.5,8.22,0.0055,13.11,1
46432833,46433377,48.01,11.52,0.0038,9.19,1
46432833,258421545,85.91,20.62,0.0069,16.44,1
46432833,46429133,93.13,22.35,0.0075,17.82,1
46432836,46433219,55.38,6.65,0.0044,10.6,1
46432871,12169450441,123.62,14.83,0.0099,23.66,1
46432874,46431737,24.39,2.93,0.002,4.67,1
46432874,46435545,132.54,15.9,0.0106,25.36,1
46432874,46436556,249.8,29.98,0.02,47.8,1
46432875,46431799,107.26,12.87,0.0086,20.53,1
46432875,11285868977,61.56,7.39,0.0049,11.78,1
46432877,11923387804,20.96,2.51,0.0017,4.01,1
46432877,3309329199,6.55,0.79,0.0005,1.25,1
46432877,5713221226,272.33,32.68,0.0218,52.11,1
46432880,2344995608,7.0,0.84,0.0006,1.34,1
46432910,46433671,21.81,2.62,0.0017,4.17,1
46432910,3306416836,206.51,24.78,0.0165,39.52,1
46432911,46434224,142.02,17.04,0.0114,27.18,1
46432911,46434866,52.94,6.35,0.0042,10.13,1
46432931,46433313,22.5,2.7,0.0018,4.31,1
46432933,46435570,80.42,9.65,0.0064,15.39,1
46432958,46433405,18.17,2.18,0.0015,3.48,1
46432958,46410754,521.27,62.55,0.0417,99.75,1
46432958,46432453,768.87,92.26,0.0615,147.13,1
46433037,46432455,41.5,4.98,0.0033,7.94,1
46433037,46428784,108.86,13.06,0.0087,20.83,1
46433037,46433460,39.98,4.8,0.0032,7.65,1
46433060,46433742,22.02,2.64,0.0018,4.21,1
46433060,46433742,83.3,10.0,0.0067,15.94,1
46433060,46429656,112.55,13.51,0.009,21.54,1
46433171,46434295,21.69,2.6,0.0017,4.15,1
46433171,46429650,82.7,9.92,0.0066,15.82,1
46433171,46431913,105.33,12.64,0.0084,20.16,1
46433214,46432382,83.69,10.04,0.0067,16.01,1
46433219,46436272,80.05,9.61,0.0064,15.32,1
46433219,46434627,166.68,20.0,0.0133,31.9,1
46433306,46433343,132.62,15.91,0.0106,25.38,1
46433306,46433779,14.73,1.77,0.0012,2.82,1
46433306,46423386,221.85,26.62,0.0177,42.45,1
46433313,46432210,30.01,3.6,0.0024,5.74,1
46433313,46432931,22.5,2.7,0.0018,4.31,1
46433313,46433739,37.17,4.46,0.003,7.11,1
46433313,46437209,112.16,13.46,0.009,21.46,1
46433317,3309329199,6.67,0.8,0.0005,1.28,1
46433317,267044663,293.35,35.2,0.0235,56.14,1
46433343,1447440254,26.17,3.14,0.0021,5.01,1
46433343,46433306,132.62,15.91,0.0106,25.38,1
46433343,46433708,13.12,1.57,0.001,2.51,1
46433377,46432833,48.01,11.52,0.0038,9.19,1
46433377,46432459,22.79,5.47,0.0018,4.36,1
46433377,46437004,92.46,22.19,0.0074,17.69,1
46433405,46432958,18.17,2.18,0.0015,3.48,1
46433405,413562254,175.02,21.0,0.014,33.49,1
46433405,46433997,376.82,45.22,0.0301,72.11,1
46433459,46430980,66.52,7.98,0.0053,12.73,1
46433459,46434000,36.83,4.42,0.0029,7.05,1
46433459,46430444,104.66,12.56,0.0084,20.03,1
46433460,46433868,34.78,4.17,0.0028,6.66,1
46433460,46433037,39.98,4.8,0.0032,7.65,1
46433460,46439917,160.93,19.31,0.0129,30.8,1
46433460,46425341,189.28,22.71,0.0151,36.22,1
46433467,46402411,847.7,61.03,0.0678,162.22,2
46433467,797987459,110.85,7.98,0.0089,21.21,1
46433516,2020386637,10.77,1.29,0.0009,2.06,1
46433516,46440941,296.25,21.33,0.0237,56.69,1
46433518,4639694258,5.1,0.61,0.0004,0.98,1
46433518,46434784,129.28,15.51,0.0103,24.74,1
46433518,46436030,58.56,7.03,0.0047,11.21,1
46433614,46436071,87.76,10.53,0.007,16.79,1
46433666,46434153,5.7,0.68,0.0005,1.09,1
46433666,12169450443,158.3,19.0,0.0127,30.29,1
46433666,46433708,97.68,11.72,0.0078,18.69,1
46433669,46436529,70.73,8.49,0.0057,13.53,1
46433669,46434003,38.98,4.68,0.0031,7.46,1
46433671,46436071,63.53,7.62,0.0051,12.16,1
46433671,46432910,21.81,2.62,0.0017,4.17,1
46433671,7027372303,181.17,21.74,0.0145,34.67,1
46433708,46434460,17.63,2.12,0.0014,3.37,1
46433708,46433343,13.12,1.57,0.001,2.51,1
46433708,46433779,132.9,15.95,0.0106,25.43,1
46433739,46435075,24.83,2.98,0.002,4.75,1
46433739,46434223,38.08,4.57,0.003,7.29,1
46433739,46433313,37.17,4.46,0.003,7.11,1
46433742,46433060,22.02,2.64,0.0018,4.21,1
46433742,46433060,83.3,10.0,0.0067,15.94,1
46433742,3073099138,33.88,4.07,0.0027,6.48,1
46433779,46433780,69.89,8.39,0.0056,13.37,1
46433779,46434663,17.31,2.08,0.0014,3.31,1
46433779,46433306,14.73,1.77,0.0012,2.82,1
46433780,46434666,18.09,2.17,0.0014,3.46,1
46433780,46432173,39.07,4.69,0.0031,7.48,1
46433780,46434377,100.14,12.02,0.008,19.16,1
46433785,11264546128,210.6,25.27,0.0168,40.3,1
46433864,46434295,50.11,6.01,0.004,9.59,1
46433868,46434464,52.87,6.34,0.0042,10.12,1
46433868,46433460,34.78,4.17,0.0028,6.66,1
46433868,46429724,109.27,13.11,0.0087,20.91,1
46433910,46430738,90.34,10.84,0.0072,17.29,1
46433910,46430738,124.42,14.93,0.01,23.81,1
46433910,46434861,15.18,1.82,0.0012,2.9,1
46433913,11285868977,8.02,0.96,0.0006,1.53,1
46433913,46435047,34.44,4.13,0.0028,6.59,1
46433914,46432026,47.84,5.74,0.0038,9.16,1
46433914,2047973303,208.71,25.05,0.0167,39.94,1
46433997,46433666,49.79,5.98,0.004,9.53,1
46433997,46433405,376.82,45.22,0.0301,72.11,1
46434000,46433459,36.83,4.42,0.0029,7.05,1
46434000,46431043,78.89,9.47,0.0063,15.1,1
46434000,46436586,135.21,16.23,0.0108,25.87,1
46434003,46436727,70.39,8.45,0.0056,13.47,1
46434003,46434352,38.73,4.65,0.0031,7.41,1
46434153,46433666,5.7,0.68,0.0005,1.09,1
46434153,46433997,50.07,6.01,0.004,9.58,1
46434153,46440469,244.61,29.35,0.0196,46.81,1
46434221,46434591,11.51,1.38,0.0009,2.2,2
46434221,46434222,17.44,2.09,0.0014,3.34,1
46434221,46431009,73.66,8.84,0.0059,14.1,2
46434222,46430974,73.25,8.79,0.0059,14.02,1
46434222,46434249,81.11,9.73,0.0065,15.52,1
46434222,46436216,51.32,6.16,0.0041,9.82,1
46434222,46434221,17.44,2.09,0.0014,3.34,1
46434223,46435694,27.42,3.29,0.0022,5.25,1
46434223,46434592,38.76,4.65,0.0031,7.42,1
46434223,46433739,38.08,4.57,0.003,7.29,1
46434223,46427503,163.76,19.65,0.0131,31.34,1
46434224,46435845,43.9,5.27,0.0035,8.4,1
46434224,46435490,131.38,15.77,0.0105,25.14,1
46434249,46431042,71.23,8.55,0.0057,13.63,1
46434249,46434294,82.9,9.95,0.0066,15.86,1
46434249,46434222,81.11,9.73,0.0065,15.52,1
46434252,46431089,123.22,14.79,0.0099,23.58,1
46434252,46431089,80.26,9.63,0.0064,15.36,1
46434252,46435185,15.67,1.88,0.0013,3.0,1
46434294,2623652646,70.19,8.42,0.0056,13.43,1
46434294,46434249,82.9,9.95,0.0066,15.86,1
46434294,46437569,80.99,9.72,0.0065,15.5,1
46434295,46433171,21.69,2.6,0.0017,4.15,1
46434295,46436765,65.91,7.91,0.0053,12.61,1
46434295,46433864,50.11,6.01,0.004,9.59,1
46434324,46433864,195.43,23.45,0.0156,37.4,1
46434324,46433864,31.84,3.82,0.0025,6.09,1
46434352,46437119,70.23,8.43,0.0056,13.44,1
46434352,46437516,101.99,12.24,0.0082,19.52,1
46434377,46434407,53.4,6.41,0.0043,10.22,2
46434377,46434666,99.95,11.99,0.008,19.13,1
46434407,46434410,54.04,6.48,0.0043,10.34,2
46434407,46428634,197.75,23.73,0.0158,37.84,1
46434407,46434377,53.4,6.41,0.0043,10.22,2
46434410,46434407,54.04,6.48,0.0043,10.34,2
46434410,46434461,48.82,5.86,0.0039,9.34,2
46434410,46428634,142.9,17.15,0.0114,27.34,1
46434411,46428709,143.09,17.17,0.0114,27.38,1
46434411,46434461,50.38,6.05,0.004,9.64,2
46434411,46434591,56.7,6.8,0.0045,10.85,2
46434460,46433708,17.63,2.12,0.0014,3.37,1
46434460,46435652,33.65,4.04,0.0027,6.44,1
46434460,46434153,97.05,11.65,0.0078,18.57,1
46434461,46434410,48.82,5.86,0.0039,9.34,2
46434461,46428708,143.4,17.21,0.0115,27.44,1
46434461,46434411,50.38,6.05,0.004,9.64,2
46434463,2501073301,82.95,9.95,0.0066,15.87,1
46434463,11267692602,92.89,11.15,0.0074,17.78,1
46434463,46434621,82.3,9.88,0.0066,15.75,1
46434464,46434804,26.13,3.14,0.0021,5.0,1
46434464,46433868,52.87,6.34,0.0042,10.12,1
46434464,46430211,106.84,12.82,0.0085,20.45,1
46434591,46434221,11.51,1.38,0.0009,2.2,2
46434591,46434411,56.7,6.8,0.0045,10.85,2
46434591,46437510,107.5,12.9,0.0086,20.57,2
46434592,46434859,37.55,4.51,0.003,7.18,1
46434592,46434223,38.76,4.65,0.0031,7.42,1
46434592,46436028,25.34,3.04,0.002,4.85,1
46434595,46436559,149.77,17.97,0.012,28.66,1
46434595,46437472,71.62,8.59,0.0057,13.7,1
46434595,46432777,37.41,4.49,0.003,7.16,1
46434621,46434857,173.85,20.86,0.0139,33.27,1
46434621,46434463,82.3,9.88,0.0066,15.75,1
46434621,46437851,83.9,10.07,0.0067,16.05,1
46434622,46434324,33.18,3.98,0.0027,6.35,1
46434627,46438788,104.28,12.51,0.0083,19.95,1
46434627,46447746,434.81,52.18,0.0348,83.2,1
46434627,46433219,166.68,20.0,0.0133,31.9,1
46434663,46433779,17.31,2.08,0.0014,3.31,1
46434663,46435691,34.04,4.08,0.0027,6.51,1
46434663,46434460,133.03,15.96,0.0106,25.46,1
46434666,46434663,69.96,8.4,0.0056,13.39,1
46434666,46433780,18.09,2.17,0.0014,3.46,1
46434666,46436025,38.15,4.58,0.0031,7.3,1
46434725,46432382,52.72,6.33,0.0042,10.09,1
46434725,46436388,43.56,5.23,0.0035,8.34,1
46434725,46435281,83.3,10.0,0.0067,15.94,1
46434754,46434783,69.4,8.33,0.0056,13.28,1
46434754,46442085,181.44,21.77,0.0145,34.72,1
46434754,46434861,74.37,8.92,0.0059,14.23,1
46434758,46443926,316.61,37.99,0.0253,60.59,1
46434758,46435798,65.82,7.9,0.0053,12.6,1
46434758,46426640,547.72,65.73,0.0438,104.81,1
46434783,46434754,69.4,8.33,0.0056,13.28,1
46434783,46435162,75.39,9.05,0.006,14.43,1
46434783,46424901,222.44,26.69,0.0178,42.57,1
46434784,46437475,66.07,7.93,0.0053,12.64,1
46434784,46437475,273.45,32.81,0.0219,52.33,1
46434784,46432573,60.17,7.22,0.0048,11.51,1
46434784,46433518,129.28,15.51,0.0103,24.74,1
46434804,46435244,49.29,5.91,0.0039,9.43,1
46434804,46434464,26.13,3.14,0.0021,5.0,1
46434804,46436556,99.68,11.96,0.008,19.08,1
46434857,46438198,81.94,9.83,0.0066,15.68,1
46434857,46423486,264.73,31.77,0.0212,50.66,1
46434857,46434621,173.85,20.86,0.0139,33.27,1
46434859,46434592,37.55,4.51,0.003,7.18,1
46434859,46436558,28.44,3.41,0.0023,5.44,1
46434861,46434754,74.37,8.92,0.0059,14.23,1
46434861,46435185,138.56,16.63,0.0111,26.51,1
46434861,46433910,15.18,1.82,0.0012,2.9,1
46434866,46435845,111.05,13.33,0.0089,21.25,1
46434866,46435795,20.01,2.4,0.0016,3.83,1
46435042,46434622,33.93,4.07,0.0027,6.49,1
46435042,46434622,194.66,23.36,0.0156,37.25,1
46435047,46436689,54.97,6.6,0.0044,10.52,1
46435047,46433913,34.44,4.13,0.0028,6.59,1
46435075,46433739,24.83,2.98,0.002,4.75,1
46435162,46441863,242.8,29.14,0.0194,46.46,1
46435162,7025532003,210.89,25.31,0.0169,40.36,1
46435162,46434783,75.39,9.05,0.006,14.43,1
46435166,46432260,72.69,8.72,0.0058,13.91,1
46435166,46437396,65.56,7.87,0.0052,12.55,1
46435166,46432529,86.13,10.34,0.0069,16.48,1
46435185,46435212,67.09,8.05,0.0054,12.84,1
46435185,46434861,138.56,16.63,0.0111,26.51,1
46435185,46434252,15.67,1.88,0.0013,3.0,1
46435212,46443128,198.57,23.83,0.0159,38.0,1
46435212,46435214,80.7,9.68,0.0065,15.44,1
46435212,46435185,67.09,8.05,0.0054,12.84,1
46435214,5897144802,221.93,26.63,0.0178,42.47,1
46435214,46435511,68.51,8.22,0.0055,13.11,1
46435214,46435212,80.7,9.68,0.0065,15.44,1
46435240,46435042,35.03,4.2,0.0028,6.7,1
46435240,46433669,99.14,11.9,0.0079,18.97,1
46435244,46435545,28.03,3.36,0.0022,5.36,1
46435244,46434804,49.29,5.91,0.0039,9.43,1
46435244,46430983,107.3,12.88,0.0086,20.53,1
46435281,46434725,83.3,10.0,0.0067,15.94,1
46435490,46433913,57.27,6.87,0.0046,10.96,1
46435511,46435513,64.3,7.72,0.0051,12.3,1
46435511,46435214,68.51,8.22,0.0055,13.11,1
46435513,46435511,64.3,7.72,0.0051,12.3,1
46435513,46437988,55.39,6.65,0.0044,10.6,1
46435513,46427821,181.41,21.77,0.0145,34.72,1
46435513,46436643,67.92,8.15,0.0054,13.0,1
46435545,46435244,28.03,3.36,0.0022,5.36,1
46435545,46436556,22.59,2.71,0.0018,4.32,1
46435545,46432874,132.54,15.9,0.0106,25.36,1
46435548,46445229,315.89,37.91,0.0253,60.45,2
46435568,46426302,310.41,37.25,0.0248,59.4,2
46435568,46437772,95.09,11.41,0.0076,18.2,2
46435568,3073099138,27.56,3.31,0.0022,5.27,1
46435570,46432933,80.42,9.65,0.0064,15.39,1
46435570,11923387804,131.68,15.8,0.0105,25.2,1
46435570,1005318746,212.13,25.46,0.017,40.59,1
46435652,46436491,11.21,1.35,0.0009,2.15,1
46435652,46434460,33.65,4.04,0.0027,6.44,1
46435652,46435691,134.24,16.11,0.0107,25.69,1
46435691,46437466,39.26,4.71,0.0031,7.51,1
46435691,46434663,34.04,4.08,0.0027,6.51,1
46435691,46435652,134.24,16.11,0.0107,25.69,1
46435694,46434223,27.42,3.29,0.0022,5.25,1
46435792,46438833,176.05,21.13,0.0141,33.69,2
46435792,46438833,182.17,21.86,0.0146,34.86,2
46435792,46436268,48.24,5.79,0.0039,9.23,2
46435795,46438029,63.35,7.6,0.0051,12.12,1
46435798,6533549839,91.55,10.99,0.0073,17.52,1
46435798,46438309,220.34,15.86,0.0176,42.16,1
46435798,46434758,65.82,7.9,0.0053,12.6,1
46435845,46436687,16.67,2.0,0.0013,3.19,1
46435845,46436908,101.68,12.2,0.0081,19.46,1
46436025,46436168,55.23,6.63,0.0044,10.57,1
46436025,46437208,27.07,3.25,0.0022,5.18,1
46436025,46434666,38.15,4.58,0.0031,7.3,1
46436026,46435240,16.8,2.02,0.0013,3.21,1
46436026,46436529,46.98,5.64,0.0038,8.99,1
46436028,46434592,25.34,3.04,0.002,4.85,1
46436030,258421441,53.5,6.42,0.0043,10.24,1
46436030,46437475,124.73,14.97,0.01,23.87,1
46436070,46436587,38.25,4.59,0.0031,7.32,1
46436070,46438864,76.07,9.13,0.0061,14.56,1
46436070,1125558243,121.12,14.53,0.0097,23.18,1
46436071,46433671,63.53,7.62,0.0051,12.16,1
46436071,2020614365,152.9,18.35,0.0122,29.26,1
46436071,46433614,87.76,10.53,0.007,16.79,1
46436120,8568369912,37.68,1.7,0.003,7.21,1
46436120,46437946,71.78,3.23,0.0057,13.74,1
46436168,46436025,55.23,6.63,0.0044,10.57,1
46436216,46434222,51.32,6.16,0.0041,9.82,1
46436268,258421545,20.12,2.41,0.0016,3.85,1
46436268,46440413,103.8,12.46,0.0083,19.86,1
46436268,46435792,48.24,5.79,0.0039,9.23,2
46436270,46440527,154.67,18.56,0.0124,29.6,2
46436272,46439298,79.44,9.53,0.0064,15.2,1
46436272,46433219,80.05,9.61,0.0064,15.32,1
46436272,46436619,34.13,4.1,0.0027,6.53,1
46436308,46435795,64.86,7.78,0.0052,12.41,1
46436388,46436974,10.7,1.28,0.0009,2.05,1
46436388,46434725,43.56,5.23,0.0035,8.34,1
46436388,46436584,82.24,9.87,0.0066,15.74,1
46436491,46437425,28.55,3.43,0.0023,5.46,1
46436491,46435652,11.21,1.35,0.0009,2.15,1
46436491,4740768182,56.46,6.78,0.0045,10.8,1
46436529,46436728,20.36,2.44,0.0016,3.9,1
46436529,46436026,46.98,5.64,0.0038,8.99,1
46436556,46435545,22.59,2.71,0.0018,4.32,1
46436556,46432874,249.8,29.98,0.02,47.8,1
46436556,46434804,99.68,11.96,0.008,19.08,1
46436558,46434859,28.44,3.41,0.0023,5.44,1
46436559,46437613,42.86,5.14,0.0034,8.2,1
46436559,46442695,189.67,22.76,0.0152,36.29,1
46436559,46434595,149.77,17.97,0.012,28.66,1
46436584,46439911,82.12,9.85,0.0066,15.71,1
46436584,46436388,82.24,9.87,0.0066,15.74,1
46436584,46436617,83.97,10.08,0.0067,16.07,1
46436586,8665208973,8.85,1.06,0.0007,1.69,1
46436586,46434000,135.21,16.23,0.0108,25.87,1
46436586,46430975,130.41,15.65,0.0104,24.95,1
46436587,46436070,38.25,4.59,0.0031,7.32,1
46436587,8664669949,70.34,8.44,0.0056,13.46,1
46436587,46436725,29.26,3.51,0.0023,5.6,1
46436617,46436584,83.97,10.08,0.0067,16.07,1
46436617,8665208973,85.56,10.27,0.0068,16.37,1
46436617,46439809,82.06,9.85,0.0066,15.7,1
46436619,46436272,34.13,4.1,0.0027,6.53,1
46436619,46438788,135.57,16.27,0.0108,25.94,1
46436641,46440177,89.96,10.79,0.0072,17.21,1
46436641,46436026,22.66,2.72,0.0018,4.34,1
46436643,46429242,245.17,29.42,0.0196,46.92,1
46436643,603936744,64.1,7.69,0.0051,12.27,1
46436643,46435513,67.92,8.15,0.0054,13.0,1
46436685,46439130,92.82,11.14,0.0074,17.76,2
46436685,3306416836,23.6,2.83,0.0019,4.52,1
46436687,46436308,33.54,4.02,0.0027,6.42,1
46436687,46435845,16.67,2.0,0.0013,3.19,1
46436687,46438434,48.63,5.84,0.0039,9.31,1
46436689,46432026,159.7,19.16,0.0128,30.56,1
46436689,2047973303,116.41,13.97,0.0093,22.28,1
46436725,46439188,65.11,7.81,0.0052,12.46,1
46436725,46440813,151.38,18.17,0.0121,28.97,1
46436725,46436587,29.26,3.51,0.0023,5.6,1
46436727,46436728,17.81,2.14,0.0014,3.41,1
46436727,46437119,39.07,4.69,0.0031,7.48,1
46436728,46436529,20.36,2.44,0.0016,3.9,1
46436728,46436727,17.81,2.14,0.0014,3.41,1
46436728,546597119,55.27,6.63,0.0044,10.58,1
46436762,46436641,78.03,9.36,0.0062,14.93,1
46436762,46440220,89.93,10.79,0.0072,17.21,1
46436765,46436762,82.75,9.93,0.0066,15.84,1
46436765,46440222,89.35,10.72,0.0071,17.1,1
46436765,46434295,65.91,7.91,0.0053,12.61,1
46436908,46435490,54.73,6.57,0.0044,10.47,1
46436940,46431838,138.31,6.22,0.0111,26.47,3
46436941,46437988,43.08,5.17,0.0034,8.24,1
46436974,46436388,10.7,1.28,0.0009,2.05,1
46436974,46439088,53.55,6.43,0.0043,10.25,1
46436974,46437547,82.92,9.95,0.0066,15.87,1
46437004,4625767593,108.37,13.0,0.0087,20.74,1
46437004,258421545,53.65,6.44,0.0043,10.27,1
46437004,46433377,92.46,22.19,0.0074,17.69,1
46437064,46445293,250.62,30.07,0.02,47.96,1
46437119,46436727,39.07,4.69,0.0031,7.48,1
46437119,46437516,34.79,4.18,0.0028,6.66,1
46437208,46437357,52.01,6.24,0.0042,9.95,1
46437208,46438358,27.03,3.24,0.0022,5.17,1
46437208,46436025,27.07,3.25,0.0022,5.18,1
46437209,7025532003,7.13,0.86,0.0006,1.36,1
46437209,46433313,112.16,13.46,0.009,21.46,1
46437209,46439128,184.59,22.15,0.0148,35.32,1
46437357,46437208,52.01,6.24,0.0042,9.95,1
46437396,46439298,73.25,8.79,0.0059,14.02,1
46437396,46435166,65.56,7.87,0.0052,12.55,1
46437396,46432836,114.31,13.72,0.0091,21.88,1
46437425,46437729,6.35,0.76,0.0005,1.22,1
46437425,46436491,28.55,3.43,0.0023,5.46,1
46437425,46437466,131.39,15.77,0.0105,25.14,1
46437450,46436908,17.88,2.15,0.0014,3.42,1
46437450,46436687,93.17,11.18,0.0075,17.83,1
46437466,46438534,24.29,2.91,0.0019,4.65,1
46437466,46435691,39.26,4.71,0.0031,7.51,1
46437466,46437425,131.39,15.77,0.0105,25.14,1
46437472,46437772,95.79,11.49,0.0077,18.33,2
46437472,46434595,71.62,8.59,0.0057,13.7,1
46437472,46444706,182.62,21.91,0.0146,34.95,1
46437475,46439532,53.07,6.37,0.0042,10.16,1
46437475,46434784,66.07,7.93,0.0053,12.64,1
46437475,46436030,124.73,14.97,0.01,23.87,1
46437510,46437512,54.3,6.52,0.0043,10.39,2
46437510,46434591,107.5,12.9,0.0086,20.57,2
46437510,46438736,21.83,2.62,0.0017,4.18,1
46437512,46437568,30.35,3.64,0.0024,5.81,2
46437512,46434249,81.98,9.84,0.0066,15.69,1
46437512,46437510,54.3,6.52,0.0043,10.39,2
